candidate_id,cif_path,formation_energy,target_label,fail_low,fail_high,formula,reduced_formula,m_element,space_group_number,space_group_symbol,min_interatomic_distance,volume_per_atom,min_li_o_neighbors,min_m_o_neighbors
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_1.cif,-0.9765410423278807,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.850861,9.357316,6,6
job_039_Co_fe_-0.807_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_039_Co_fe_-0.807_n4_generated_crystals_cif__gen_3.cif,-1.3987467288970947,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.828699,11.912982,6,5
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_2.cif,-2.0031816959381104,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.909119,10.189406,5,6
job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_0.cif,-1.452558517456055,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,10,P2/m,1.897395,10.504865,6,6
job_020_Mn_fe_-0.989_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_020_Mn_fe_-0.989_n4_generated_crystals_cif__gen_1.cif,-2.02649188041687,1,0,0,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.915167,10.762415,6,6
job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_0.cif,-1.0757691860198977,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,2,P-1,1.876176,10.051687,6,6
job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_078_Ni_fe_-1.122_n4_generated_crystals_cif__gen_3.cif,-1.054322361946106,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,2,P-1,1.853271,9.666965,6,6
job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_052_Ti_fe_-1.107_n4_generated_crystals_cif__gen_0.cif,-3.191511869430542,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,1.939753,10.304664,5,6
job_013_Cr_fe_-1.388_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_013_Cr_fe_-1.388_n4_generated_crystals_cif__gen_0.cif,-2.2145888805389404,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,10,P2/m,1.94479,10.719157,6,6
job_215_Co_fe_-1.286_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_215_Co_fe_-1.286_n4_generated_crystals_cif__gen_1.cif,-1.4223425388336182,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.881987,9.655479,5,6
job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_2.cif,-0.8430165648460388,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.862444,11.176279,4,6
job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_0.cif,-3.218111991882324,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.948165,10.069173,5,6
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_2.cif,-1.493767261505127,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,12,C2/m,1.896622,9.888882,6,6
job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_108_Ni_fe_-1.123_n4_generated_crystals_cif__gen_1.cif,-1.0526087284088137,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.859345,9.777418,6,6
job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_0.cif,-3.219585418701172,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.930221,10.060241,5,6
job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_0.cif,-1.5450682640075684,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.523224,10.935016,4,5
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_0.cif,-3.1645193099975586,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,1.740442,11.377974,6,4
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_2.cif,-1.4127352237701416,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.917149,9.745895,6,6
job_026_Ti_fe_-1.451_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_026_Ti_fe_-1.451_n4_generated_crystals_cif__gen_0.cif,-3.215111494064331,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,2.015376,10.195639,6,6
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_1.cif,-3.188894510269165,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.946284,10.883671,6,6
job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_1.cif,-3.1777703762054443,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.859236,9.419903,6,6
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_3.cif,-1.3365981578826904,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.768795,11.082482,6,4
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_0.cif,-3.163670063018799,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,6,Pm,1.987516,10.970765,6,6
job_026_Ti_fe_-1.451_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_026_Ti_fe_-1.451_n4_generated_crystals_cif__gen_3.cif,-3.173259973526001,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.94278,10.827675,6,6
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_2.cif,-2.009329319000244,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.926167,11.006818,5,6
job_062_Mg_fe_-0.803_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_062_Mg_fe_-0.803_n4_generated_crystals_cif__gen_0.cif,-2.1998074054718018,0,1,0,Li1 Mg2 O4,LiMg2O4,Mg,1,P1,2.042971,11.071927,5,6
job_017_Mn_fe_-1.234_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_017_Mn_fe_-1.234_n4_generated_crystals_cif__gen_1.cif,-1.9876065254211424,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.905567,10.481356,6,6
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_1.cif,-0.9695405960083008,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.836918,9.242589,6,6
job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_142_Mn_fe_-1.095_n4_generated_crystals_cif__gen_0.cif,-2.003554582595825,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.898909,10.529462,6,6
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_2.cif,-1.9489537477493288,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.859813,11.129993,4,5
job_085_Mg_fe_-0.837_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_085_Mg_fe_-0.837_n4_generated_crystals_cif__gen_2.cif,-1.9916329383850095,0,0,1,Li1 Mg2 O4,LiMg2O4,Mg,8,Cm,1.849947,10.521692,6,5
job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_0.cif,-1.5142971277236938,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,8,Cm,1.899011,9.751887,6,6
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_2.cif,-1.8433979749679563,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,65,Cmmm,1.87599,9.769175,6,6
job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_0.cif,-1.0662175416946411,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.863132,10.00989,6,6
job_096_Al_fe_-0.803_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_096_Al_fe_-0.803_n4_generated_crystals_cif__gen_2.cif,-3.0670223236083984,0,1,0,Li1 Al2 O4,LiAl2O4,Al,156,P3m1,1.851155,10.305437,4,6
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_0.cif,-2.0098371505737305,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,44,Imm2,1.92125,10.182718,6,6
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_0.cif,-3.2186081409454346,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.947775,10.054521,5,6
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1.cif,-2.1460623741149902,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.933272,10.736435,6,6
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_2.cif,-1.052438497543335,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.864882,9.789349,6,6
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_0.cif,-2.2454543113708496,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.951927,10.08439,5,6
job_066_Mn_fe_-1.023_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_066_Mn_fe_-1.023_n4_generated_crystals_cif__gen_0.cif,-1.9871506690979004,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.948822,10.918021,6,6
job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0.cif,-2.1566174030303955,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.859468,9.883663,4,6
job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_150_Ti_fe_-0.897_n4_generated_crystals_cif__gen_1.cif,-3.166491746902466,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,160,R3m,1.756172,11.52378,4,4
job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_182_Cr_fe_-1.464_n4_generated_crystals_cif__gen_0.cif,-2.2057487964630127,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,6,Pm,1.939352,10.516033,6,6
job_042_Cr_fe_-0.962_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_042_Cr_fe_-0.962_n4_generated_crystals_cif__gen_2.cif,-2.1674489974975586,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.934216,10.334965,6,6
job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_3.cif,-1.0270507335662842,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,12,C2/m,1.877286,9.932751,6,6
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_2.cif,-2.204536199569702,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.944404,10.092339,5,6
job_000_Ti_fe_-1.422_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_000_Ti_fe_-1.422_n4_generated_crystals_cif__gen_3.cif,-3.20703387260437,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,1.932281,10.166494,5,6
job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_0.cif,-1.902867078781128,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.856141,10.23144,6,5
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_2.cif,-2.163748025894165,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.946467,9.845351,5,6
job_032_Co_fe_-1.386_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_032_Co_fe_-1.386_n4_generated_crystals_cif__gen_0.cif,-1.4978969097137451,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.9014,9.875803,6,6
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_1.cif,-1.927605509757996,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.873671,10.046366,6,5
job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_015_Ni_fe_-1.349_n4_generated_crystals_cif__gen_2.cif,-1.0664689540863037,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.842132,9.840391,6,6
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_0.cif,-1.953479528427124,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,5,C2,1.925366,10.543901,6,6
job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_162_Mn_fe_-1.493_n4_generated_crystals_cif__gen_3.cif,-1.8956153392791748,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,1,P1,1.865314,10.208332,6,5
job_173_Mg_fe_-1.290_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_173_Mg_fe_-1.290_n4_generated_crystals_cif__gen_2.cif,-2.2078213691711426,0,1,0,Li1 Mg2 O4,LiMg2O4,Mg,8,Cm,1.958564,10.456484,6,6
job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_3.cif,-1.4249773025512695,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,2,P-1,1.876069,9.931191,6,6
job_035_Ti_fe_-1.046_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_035_Ti_fe_-1.046_n4_generated_crystals_cif__gen_2.cif,-3.215780019760132,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,1,P1,1.863018,10.135451,6,6
job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_126_Cr_fe_-0.901_n4_generated_crystals_cif__gen_0.cif,-2.23909068107605,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.955185,10.689442,6,6
job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_217_Ni_fe_-1.483_n4_generated_crystals_cif__gen_2.cif,-0.9711276292800904,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.877966,9.599583,6,6
job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_127_Mn_fe_-1.465_n4_generated_crystals_cif__gen_3.cif,-1.995632886886597,0,0,1,Li1 Mn2 O4,LiMn2O4,Mn,8,Cm,1.929953,10.510256,6,6
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_3.cif,-2.1069674491882324,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.779661,10.770079,4,5
job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_1.cif,-2.0493369102478027,1,0,0,Li1 Mn2 O4,LiMn2O4,Mn,2,P-1,1.939287,11.261086,6,6
job_117_Ti_fe_-0.811_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_117_Ti_fe_-0.811_n4_generated_crystals_cif__gen_2.cif,-3.223210573196411,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,2.003415,10.002824,6,6
job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_146_Cr_fe_-1.128_n4_generated_crystals_cif__gen_0.cif,-2.2501983642578125,0,1,0,Li1 Cr2 O4,LiCr2O4,Cr,12,C2/m,1.958711,10.89208,6,6
job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_103_Ti_fe_-1.058_n4_generated_crystals_cif__gen_2.cif,-3.2274155616760254,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.858,11.532272,5,5
job_068_Cr_fe_-1.051_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_068_Cr_fe_-1.051_n4_generated_crystals_cif__gen_0.cif,-2.138373851776123,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,1,P1,1.864833,9.749067,6,6
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_1.cif,-1.0687259435653689,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,2,P-1,1.891247,10.297624,6,6
job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_1.cif,-1.3748714923858645,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,1,P1,1.801845,9.774086,6,6
job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_1,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_242_Ti_fe_-1.214_n4_generated_crystals_cif__gen_1.cif,-3.172513723373413,0,1,0,Li1 Ti2 O4,LiTi2O4,Ti,8,Cm,1.898356,11.522623,4,6
job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_193_Co_fe_-1.092_n4_generated_crystals_cif__gen_3.cif,-1.5073931217193604,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,10,P2/m,1.897501,9.677183,6,6
job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_2,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_093_Ni_fe_-0.850_n4_generated_crystals_cif__gen_2.cif,-1.0448346138000488,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,1,P1,1.863419,9.694896,6,6
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_0.cif,-1.0031559467315674,0,0,1,Li1 Ni2 O4,Li(NiO2)2,Ni,8,Cm,1.865863,9.554118,6,6
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_3.cif,-2.149548053741455,1,0,0,Li1 Cr2 O4,LiCr2O4,Cr,8,Cm,1.841265,9.935483,6,6
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_0,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_0.cif,-1.434516429901123,0,0,1,Li1 Co2 O4,Li(CoO2)2,Co,12,C2/m,1.920369,9.973273,6,6
job_181_Mg_fe_-1.158_n4_generated_crystals_cif__gen_3,D:\CGCNN\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_20260617\cifs\job_181_Mg_fe_-1.158_n4_generated_crystals_cif__gen_3.cif,-1.8703339099884035,0,0,1,Li1 Mg2 O4,LiMg2O4,Mg,1,P1,1.509131,10.587856,5,5
